customer_id,name,register_date,loyalty_member,customer_category,preferred_branch,preferred_city,visits_last_year,avg_spend,estimated_total_spend,loyalty_points,last_visit,satisfaction_score,nps_score,survey_comment,acquisition_channel,accepts_promotions
CLI-00155,Laura Ramírez,2025-01-22,True,Frecuente,Querétaro,Querétaro,10,297.96,2979.6,297.0,2025-12-01,5,8,Comida fresca y bien preparada,Redes Sociales,False
CLI-00156,Fernando Gómez,2024-05-09,True,Frecuente,León,León,10,334.84,3348.4,334.0,2026-01-03,5,8,El mole es espectacular,Recomendación,True
CLI-00157,Diana Rivera,2024-11-28,True,Frecuente,Tijuana,Tijuana,8,110.5,884.0,88.0,2025-12-15,5,9,Comida fresca y bien preparada,Recomendación,True
CLI-00158,Mónica Cruz,2025-12-17,True,VIP,Cancún,Cancún,22,306.77,6748.94,674.0,2025-11-14,2,3,La calidad no fue la esperada,Ubicación,False
CLI-00159,Gabriela Ramírez,2025-09-02,True,VIP,Monterrey,Monterrey,14,97.23,1361.22,136.0,2025-11-06,5,7,Recomiendo ampliamente este lugar,Publicidad,False
CLI-00160,Ana Morales,2024-07-17,False,Ocasional,Guadalajara,Guadalajara,1,186.77,186.77,0.0,2025-12-20,3,7,"Servicio normal, sin quejas",Recomendación,True
CLI-00161,José Martínez,2025-10-04,False,Frecuente,Monterrey,Monterrey,7,258.05,1806.35,0.0,2025-12-21,4,9,Precios justos y porciones generosas,Ubicación,True
CLI-00162,Fernando Flores,2024-04-08,True,Frecuente,Monterrey,Monterrey,10,291.13,2911.3,291.0,2026-01-04,4,10,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-00163,Eduardo López,2025-11-17,True,VIP,Cancún,Cancún,19,213.41,4054.79,405.0,2026-01-29,5,9,"Siempre regreso, nunca decepciona",Recomendación,False
CLI-00164,Carlos López,2025-07-05,True,Frecuente,Ciudad de México Sur,Ciudad de México,6,145.95,875.7,87.0,2025-12-04,3,6,Lugar promedio para comer,Ubicación,True
CLI-00165,Ana Cruz,2024-08-31,False,Frecuente,Ciudad de México Centro,Ciudad de México,10,274.52,2745.2,0.0,2026-01-31,3,6,"Servicio normal, sin quejas",Publicidad,True
CLI-00166,Patricia Cruz,2025-08-15,False,Frecuente,Querétaro,Querétaro,7,178.44,1249.08,0.0,2025-12-20,4,10,Los tacos al pastor son los mejores de la ciudad,Recomendación,True
CLI-00167,Fernando Cruz,2025-03-22,False,Frecuente,Mérida,Mérida,9,389.35,3504.15,0.0,2025-12-24,5,8,Personal muy atento y profesional,Publicidad,True
CLI-00168,Fernando Cruz,2024-05-10,False,Frecuente,Puebla,Puebla,9,312.79,2815.11,0.0,2025-12-08,4,9,"Siempre regreso, nunca decepciona",Redes Sociales,False
CLI-00169,Fernando Torres,2025-09-03,True,VIP,Guadalajara,Guadalajara,14,363.63,5090.82,509.0,2026-01-21,5,10,Recomiendo ampliamente este lugar,Redes Sociales,False
CLI-00170,María González,2025-07-27,False,Ocasional,Ciudad de México Centro,Ciudad de México,1,331.01,331.01,0.0,2025-12-23,3,6,"Comida aceptable, nada extraordinario",Recomendación,True
CLI-00171,Luis Sánchez,2025-02-03,True,Frecuente,Monterrey,Monterrey,9,275.58,2480.22,248.0,2025-12-22,5,7,El servicio fue muy rápido y amable,Redes Sociales,True
CLI-00172,Fernando Flores,2024-06-13,False,Regular,Tijuana,Tijuana,4,235.38,941.52,0.0,2026-01-08,4,7,El mole es espectacular,Recomendación,True
CLI-00173,Gabriela Cruz,2024-04-08,False,Frecuente,Cancún,Cancún,7,263.94,1847.58,0.0,2025-11-30,4,8,Recomiendo ampliamente este lugar,Recomendación,True
CLI-00174,Patricia Díaz,2025-08-02,False,Regular,Mérida,Mérida,5,231.73,1158.65,0.0,2026-01-31,5,8,El mole es espectacular,Publicidad,True
CLI-00175,Eduardo Hernández,2024-07-13,False,Regular,Puebla,Puebla,4,157.63,630.52,0.0,2026-01-04,4,8,El servicio fue muy rápido y amable,Redes Sociales,False
CLI-00176,Ana González,2024-04-21,True,Frecuente,Ciudad de México Sur,Ciudad de México,9,157.26,1415.34,141.0,2026-01-13,4,7,Ambiente muy agradable para familia,Redes Sociales,True
CLI-00177,Diana Martínez,2025-04-27,True,Frecuente,Ciudad de México Centro,Ciudad de México,7,359.52,2516.64,251.0,2025-12-09,5,9,Comida fresca y bien preparada,Publicidad,True
CLI-00178,Miguel Ortiz,2024-09-07,False,Frecuente,Ciudad de México Centro,Ciudad de México,9,188.45,1696.05,0.0,2025-12-11,3,7,"Servicio normal, sin quejas",Recomendación,False
CLI-00179,Alejandro Hernández,2025-02-08,False,Frecuente,Querétaro,Querétaro,8,234.52,1876.16,0.0,2025-12-29,5,9,Personal muy atento y profesional,Google,True
CLI-00180,Roberto Morales,2025-02-03,True,VIP,Guadalajara,Guadalajara,23,241.63,5557.49,555.0,2026-01-13,3,7,"Comida aceptable, nada extraordinario",Ubicación,True
CLI-00181,Alejandro Gómez,2024-11-27,False,Regular,Tijuana,Tijuana,4,277.69,1110.76,0.0,2026-01-25,5,8,El servicio fue muy rápido y amable,Google,False
CLI-00182,Ana Morales,2024-10-06,True,Frecuente,Mérida,Mérida,11,187.88,2066.68,206.0,2026-01-04,3,7,"Servicio normal, sin quejas",Recomendación,False
CLI-00183,Laura García,2024-06-01,False,Regular,Guadalajara,Guadalajara,3,235.21,705.63,0.0,2025-11-14,5,8,Recomiendo ampliamente este lugar,Ubicación,False
CLI-00184,Laura López,2025-10-17,False,Frecuente,Querétaro,Querétaro,11,184.65,2031.15,0.0,2025-11-11,5,9,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00185,Sandra González,2025-04-27,True,VIP,Guadalajara,Guadalajara,15,239.4,3591.0,359.0,2025-11-19,3,7,Lugar promedio para comer,Ubicación,True
CLI-00186,Sandra Torres,2024-08-16,True,VIP,Ciudad de México Sur,Ciudad de México,20,330.37,6607.4,660.0,2026-01-03,4,8,Personal muy atento y profesional,Recomendación,False
CLI-00187,Gabriela Sánchez,2025-04-18,False,Frecuente,León,León,6,272.38,1634.28,0.0,2025-11-19,5,10,Precios justos y porciones generosas,Recomendación,True
CLI-00188,Ana Hernández,2025-12-31,False,Frecuente,León,León,10,173.25,1732.5,0.0,2026-01-08,5,8,Personal muy atento y profesional,Ubicación,True
CLI-00189,Laura Rodríguez,2024-08-11,False,Frecuente,León,León,8,262.4,2099.2,0.0,2026-01-17,5,8,Comida fresca y bien preparada,Ubicación,True
CLI-00190,Fernando González,2025-08-22,False,Frecuente,Tijuana,Tijuana,9,311.38,2802.42,0.0,2026-01-12,4,7,Ambiente muy agradable para familia,Recomendación,False
CLI-00191,Ana González,2025-06-24,False,Ocasional,Cancún,Cancún,1,218.91,218.91,0.0,2026-01-09,4,7,Comida fresca y bien preparada,Redes Sociales,False
CLI-00192,Roberto Ortiz,2024-08-02,False,Frecuente,Mérida,Mérida,9,248.61,2237.49,0.0,2025-11-20,3,6,"Ni bueno ni malo, regular",Recomendación,True
CLI-00193,Miguel Rivera,2024-03-21,False,Regular,Querétaro,Querétaro,3,387.74,1163.22,0.0,2025-11-24,5,10,Ambiente muy agradable para familia,Redes Sociales,False
CLI-00194,José Pérez,2024-03-13,True,VIP,Puebla,Puebla,12,228.08,2736.96,273.0,2026-01-21,4,9,El mole es espectacular,Redes Sociales,True
CLI-00195,Juan Rivera,2025-09-29,False,Regular,Guadalajara,Guadalajara,4,219.03,876.12,0.0,2026-01-29,5,8,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00196,Laura Rivera,2024-08-31,False,Regular,Ciudad de México Sur,Ciudad de México,5,223.1,1115.5,0.0,2025-12-27,5,8,Ambiente muy agradable para familia,Publicidad,True
CLI-00197,Miguel García,2024-05-05,False,Ocasional,Mérida,Mérida,2,253.77,507.54,0.0,2025-11-29,4,7,Ambiente muy agradable para familia,Redes Sociales,True
CLI-00198,Ana González,2025-06-04,False,Regular,Guadalajara,Guadalajara,3,138.05,414.15,0.0,2026-01-11,4,7,El servicio fue muy rápido y amable,Google,False
CLI-00199,Alejandro Díaz,2024-04-22,False,Ocasional,Guadalajara,Guadalajara,1,233.19,233.19,0.0,2025-11-06,4,7,El servicio fue muy rápido y amable,Publicidad,True
CLI-00200,Ricardo Gómez,2024-04-10,True,Frecuente,Guadalajara,Guadalajara,6,220.51,1323.06,132.0,2026-01-27,4,10,El servicio fue muy rápido y amable,Google,True
CLI-00201,Fernando Cruz,2025-05-28,False,Regular,Monterrey,Monterrey,4,245.12,980.48,0.0,2026-01-27,4,9,Recomiendo ampliamente este lugar,Ubicación,True
CLI-00202,Verónica Gómez,2024-09-23,False,Ocasional,Tijuana,Tijuana,1,344.13,344.13,0.0,2025-11-09,2,3,Precios un poco elevados para la porción,Ubicación,False
CLI-00203,Ana González,2025-10-02,False,Regular,Puebla,Puebla,3,313.94,941.82,0.0,2025-12-26,5,7,El servicio fue muy rápido y amable,Redes Sociales,False
CLI-00204,Ricardo Cruz,2024-02-22,True,Frecuente,Querétaro,Querétaro,5,279.11,1395.55,139.0,2025-12-21,2,2,La música estaba muy alta,Recomendación,True
CLI-00205,Gabriela Gómez,2025-01-09,True,Frecuente,León,León,11,194.96,2144.56,214.0,2025-12-14,5,7,"Siempre regreso, nunca decepciona",Recomendación,False
CLI-00206,María Pérez,2025-08-24,False,Frecuente,León,León,10,225.51,2255.1,0.0,2025-11-04,5,10,"Siempre regreso, nunca decepciona",Publicidad,False
CLI-00207,Ana Sánchez,2025-06-21,False,Regular,Ciudad de México Sur,Ciudad de México,3,242.38,727.14,0.0,2025-12-08,4,9,Precios justos y porciones generosas,Redes Sociales,True
CLI-00208,Sandra Rivera,2025-04-12,False,Regular,Guadalajara,Guadalajara,4,146.18,584.72,0.0,2026-01-22,4,8,"Excelente comida, muy auténtica",Recomendación,True
CLI-00209,Mónica Rodríguez,2024-08-30,False,Frecuente,Querétaro,Querétaro,10,239.11,2391.1,0.0,2026-01-02,5,10,Los tacos al pastor son los mejores de la ciudad,Ubicación,True
CLI-00210,Laura Rodríguez,2024-05-08,False,Frecuente,Ciudad de México Sur,Ciudad de México,7,408.41,2858.87,0.0,2026-01-29,3,6,Cumple con lo básico,Recomendación,True
CLI-00211,Carlos Torres,2025-04-10,False,Frecuente,Ciudad de México Sur,Ciudad de México,6,118.54,711.24,0.0,2026-01-11,3,7,Lugar promedio para comer,Recomendación,True
CLI-00212,María Sánchez,2025-11-03,False,Ocasional,Puebla,Puebla,1,220.83,220.83,0.0,2026-01-16,4,7,Ambiente muy agradable para familia,Redes Sociales,True
CLI-00213,Ricardo Morales,2025-02-21,False,Frecuente,Mérida,Mérida,6,147.93,887.58,0.0,2025-11-13,2,1,El baño necesita limpieza,Redes Sociales,True
CLI-00214,Luis Rivera,2025-04-20,False,Regular,Cancún,Cancún,3,319.93,959.79,0.0,2025-12-01,5,7,Ambiente muy agradable para familia,Redes Sociales,True
CLI-00215,Roberto Reyes,2025-11-03,False,Ocasional,Ciudad de México Sur,Ciudad de México,1,250.34,250.34,0.0,2026-01-16,4,7,Comida fresca y bien preparada,Recomendación,True
CLI-00216,María Díaz,2025-03-26,False,Frecuente,Ciudad de México Sur,Ciudad de México,8,293.23,2345.84,0.0,2026-01-20,5,10,El mole es espectacular,Redes Sociales,True
CLI-00217,Eduardo Rodríguez,2024-10-01,False,Ocasional,Tijuana,Tijuana,2,364.38,728.76,0.0,2026-01-18,5,8,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-00218,Ana Flores,2024-07-31,False,Ocasional,Mérida,Mérida,2,296.63,593.26,0.0,2026-01-26,5,10,Ambiente muy agradable para familia,Redes Sociales,True
CLI-00219,Patricia Rodríguez,2025-11-15,False,Frecuente,Monterrey,Monterrey,6,313.57,1881.42,0.0,2025-12-26,5,9,El servicio fue muy rápido y amable,Recomendación,False
CLI-00220,Roberto Morales,2025-06-15,False,Regular,Cancún,Cancún,3,80.0,240.0,0.0,2026-01-28,4,7,El servicio fue muy rápido y amable,Recomendación,True
CLI-00221,Laura Rivera,2024-10-02,False,Frecuente,Tijuana,Tijuana,11,194.01,2134.11,0.0,2025-12-08,3,7,Lugar promedio para comer,Recomendación,True
CLI-00222,Roberto Morales,2025-01-26,True,VIP,Ciudad de México Sur,Ciudad de México,22,229.51,5049.22,504.0,2026-01-06,4,8,"Excelente comida, muy auténtica",Ubicación,True
CLI-00223,Laura Reyes,2025-08-03,False,Frecuente,Cancún,Cancún,7,219.23,1534.61,0.0,2026-01-21,4,9,El mole es espectacular,Ubicación,True
CLI-00224,Eduardo Sánchez,2025-11-05,False,Ocasional,Mérida,Mérida,1,142.07,142.07,0.0,2025-12-28,2,4,El servicio fue muy lento,Recomendación,True
CLI-00225,Ana Torres,2025-09-05,False,Ocasional,León,León,1,163.04,163.04,0.0,2026-01-25,4,10,El servicio fue muy rápido y amable,Recomendación,True
CLI-00226,Alejandro López,2024-05-13,False,Ocasional,Ciudad de México Centro,Ciudad de México,1,267.05,267.05,0.0,2026-01-01,3,7,Lugar promedio para comer,Ubicación,False
CLI-00227,Sandra Martínez,2024-05-25,False,Frecuente,León,León,11,434.93,4784.23,0.0,2026-01-31,4,9,Precios justos y porciones generosas,Redes Sociales,True
CLI-00228,Juan Flores,2024-04-19,False,Regular,Ciudad de México Centro,Ciudad de México,5,244.01,1220.05,0.0,2025-11-28,4,7,Recomiendo ampliamente este lugar,Recomendación,False
CLI-00229,Gabriela Morales,2024-08-16,False,Frecuente,Cancún,Cancún,10,173.65,1736.5,0.0,2025-11-11,5,8,Comida fresca y bien preparada,Ubicación,True
CLI-00230,Miguel Reyes,2024-04-25,False,Frecuente,Ciudad de México Sur,Ciudad de México,7,283.24,1982.68,0.0,2025-11-21,3,7,Cumple con lo básico,Ubicación,True
CLI-00231,Verónica Gómez,2025-03-15,False,Regular,Guadalajara,Guadalajara,4,231.87,927.48,0.0,2026-01-25,5,10,Personal muy atento y profesional,Redes Sociales,True
CLI-00232,Roberto Sánchez,2025-06-29,True,VIP,Guadalajara,Guadalajara,15,199.53,2992.95,299.0,2026-01-05,2,5,El baño necesita limpieza,Ubicación,False
CLI-00233,Diana Torres,2025-12-18,False,Frecuente,Ciudad de México Sur,Ciudad de México,10,260.8,2608.0,0.0,2026-01-23,5,9,Personal muy atento y profesional,Recomendación,True
CLI-00234,Verónica González,2024-09-18,True,Frecuente,Mérida,Mérida,6,325.15,1950.9,195.0,2025-11-23,5,8,Comida fresca y bien preparada,Recomendación,True
CLI-00235,Verónica Rodríguez,2025-09-27,False,Frecuente,Ciudad de México Centro,Ciudad de México,11,277.47,3052.17,0.0,2025-11-23,4,7,Precios justos y porciones generosas,Recomendación,True
CLI-00236,Diana Cruz,2025-09-10,False,Frecuente,León,León,8,310.44,2483.52,0.0,2026-01-21,5,10,Los tacos al pastor son los mejores de la ciudad,Publicidad,False
CLI-00237,Sandra Cruz,2025-12-02,False,Frecuente,Puebla,Puebla,11,184.55,2030.05,0.0,2026-01-22,5,10,Comida fresca y bien preparada,Recomendación,False
CLI-00238,Gabriela Ortiz,2024-07-17,True,VIP,Ciudad de México Sur,Ciudad de México,19,87.34,1659.46,165.0,2025-11-27,2,2,La calidad no fue la esperada,Google,True
CLI-00239,Alejandro Cruz,2025-10-31,False,Frecuente,Ciudad de México Centro,Ciudad de México,9,123.29,1109.61,0.0,2026-01-28,3,6,"Servicio normal, sin quejas",Ubicación,True
CLI-00240,Verónica Morales,2024-12-09,False,Regular,Ciudad de México Sur,Ciudad de México,3,155.85,467.55,0.0,2025-11-20,3,5,"Servicio normal, sin quejas",Publicidad,True
CLI-00241,Ricardo Martínez,2024-08-09,False,Regular,Ciudad de México Sur,Ciudad de México,3,224.0,672.0,0.0,2025-11-06,5,9,Comida fresca y bien preparada,Redes Sociales,False
CLI-00242,Diana Díaz,2024-11-27,False,Regular,Tijuana,Tijuana,3,345.61,1036.83,0.0,2025-11-18,5,10,Personal muy atento y profesional,Recomendación,False
CLI-00243,José Ramírez,2025-04-13,True,VIP,Querétaro,Querétaro,12,220.16,2641.92,264.0,2026-01-20,5,10,El servicio fue muy rápido y amable,Recomendación,True
CLI-00244,Verónica Rodríguez,2025-07-05,False,Frecuente,Tijuana,Tijuana,11,158.41,1742.51,0.0,2025-11-30,5,9,Ambiente muy agradable para familia,Redes Sociales,False
CLI-00245,Sandra Ortiz,2024-09-18,True,VIP,Cancún,Cancún,16,364.86,5837.76,583.0,2025-11-18,4,10,El servicio fue muy rápido y amable,Recomendación,True
CLI-00246,José Díaz,2024-12-06,False,Frecuente,Puebla,Puebla,10,155.36,1553.6,0.0,2025-11-23,5,8,El mole es espectacular,Recomendación,False
CLI-00247,Diana Díaz,2025-07-31,True,VIP,Mérida,Mérida,21,294.83,6191.43,619.0,2026-01-23,5,10,Precios justos y porciones generosas,Redes Sociales,True
CLI-00248,Sandra Flores,2024-05-19,True,Frecuente,Guadalajara,Guadalajara,10,206.4,2064.0,206.0,2025-12-31,4,10,"Siempre regreso, nunca decepciona",Publicidad,True
CLI-00249,Sandra González,2024-07-04,True,VIP,León,León,12,80.0,960.0,96.0,2025-12-11,5,8,Precios justos y porciones generosas,Recomendación,True
CLI-00250,Verónica González,2024-07-12,False,Frecuente,Cancún,Cancún,8,273.78,2190.24,0.0,2025-12-06,4,7,Los tacos al pastor son los mejores de la ciudad,Ubicación,True
CLI-00251,Diana Martínez,2024-05-12,True,Frecuente,Ciudad de México Sur,Ciudad de México,11,308.12,3389.32,338.0,2025-12-31,4,9,El servicio fue muy rápido y amable,Recomendación,False
CLI-00252,Diana Hernández,2025-05-09,False,Frecuente,Monterrey,Monterrey,7,278.57,1949.99,0.0,2026-01-04,5,10,El servicio fue muy rápido y amable,Redes Sociales,False
CLI-00253,María Flores,2025-02-08,True,Frecuente,Monterrey,Monterrey,6,188.73,1132.38,113.0,2025-11-21,5,7,Precios justos y porciones generosas,Redes Sociales,True
CLI-00254,María Hernández,2025-08-07,False,Regular,Puebla,Puebla,5,286.47,1432.35,0.0,2025-12-29,4,7,Personal muy atento y profesional,Redes Sociales,True
CLI-00255,Verónica Flores,2025-12-05,False,Regular,Monterrey,Monterrey,5,301.75,1508.75,0.0,2025-11-20,3,6,Lugar promedio para comer,Ubicación,True
CLI-00256,Juan Morales,2025-08-26,False,Ocasional,Mérida,Mérida,2,421.04,842.08,0.0,2025-11-03,4,9,Comida fresca y bien preparada,Recomendación,True
CLI-00257,Luis Ortiz,2024-11-18,False,Frecuente,Tijuana,Tijuana,9,410.26,3692.34,0.0,2025-12-03,5,8,"Excelente comida, muy auténtica",Recomendación,True
CLI-00258,Juan Reyes,2025-02-02,True,Frecuente,Tijuana,Tijuana,8,223.81,1790.48,179.0,2025-11-13,4,8,Ambiente muy agradable para familia,Recomendación,False
CLI-00259,Ricardo Ramírez,2024-04-10,False,Frecuente,León,León,11,224.65,2471.15,0.0,2025-12-31,5,10,Comida fresca y bien preparada,Recomendación,False
CLI-00260,Sandra Reyes,2025-02-17,False,Frecuente,Tijuana,Tijuana,7,375.41,2627.87,0.0,2025-11-04,5,7,Recomiendo ampliamente este lugar,Redes Sociales,True
CLI-00261,Luis Ramírez,2024-04-14,False,Ocasional,Ciudad de México Centro,Ciudad de México,2,376.61,753.22,0.0,2026-01-14,5,8,El servicio fue muy rápido y amable,Recomendación,True
CLI-00262,Mónica Rivera,2025-09-08,True,Frecuente,Cancún,Cancún,6,256.78,1540.68,154.0,2026-01-22,5,10,"Siempre regreso, nunca decepciona",Recomendación,True
CLI-00263,José Sánchez,2025-06-04,False,Frecuente,Tijuana,Tijuana,9,242.42,2181.78,0.0,2025-12-09,4,9,El mole es espectacular,Ubicación,True
CLI-00264,Carlos López,2024-04-29,False,Frecuente,Puebla,Puebla,6,117.44,704.64,0.0,2026-01-24,4,10,"Siempre regreso, nunca decepciona",Redes Sociales,True
CLI-00265,José García,2025-03-03,False,Regular,León,León,5,80.0,400.0,0.0,2025-11-25,5,9,Los tacos al pastor son los mejores de la ciudad,Ubicación,True
CLI-00266,Gabriela Gómez,2024-10-14,False,Frecuente,Puebla,Puebla,9,311.64,2804.76,0.0,2025-12-07,4,10,Recomiendo ampliamente este lugar,Recomendación,True
CLI-00267,Fernando Díaz,2024-10-26,True,VIP,Ciudad de México Centro,Ciudad de México,14,200.48,2806.72,280.0,2025-12-16,3,6,Lugar promedio para comer,Ubicación,False
CLI-00268,Fernando Ortiz,2025-02-10,False,Frecuente,León,León,8,213.61,1708.88,0.0,2026-01-03,4,8,Precios justos y porciones generosas,Google,False
CLI-00269,Diana García,2024-11-14,False,Frecuente,Monterrey,Monterrey,6,243.27,1459.62,0.0,2025-12-14,5,8,Precios justos y porciones generosas,Ubicación,False
CLI-00270,Laura Díaz,2024-11-22,False,Ocasional,Puebla,Puebla,1,124.18,124.18,0.0,2025-11-12,5,9,El servicio fue muy rápido y amable,Recomendación,True
CLI-00271,Claudia Sánchez,2025-07-22,False,Frecuente,Ciudad de México Centro,Ciudad de México,11,195.44,2149.84,0.0,2026-01-08,4,7,El mole es espectacular,Publicidad,True
CLI-00272,Gabriela Hernández,2024-03-01,False,Frecuente,Mérida,Mérida,7,346.43,2425.01,0.0,2025-12-02,5,9,Personal muy atento y profesional,Publicidad,True
CLI-00273,Fernando Martínez,2025-03-21,False,Ocasional,Ciudad de México Sur,Ciudad de México,2,207.26,414.52,0.0,2026-01-19,4,7,Los tacos al pastor son los mejores de la ciudad,Publicidad,True
CLI-00274,Eduardo Ramírez,2025-11-02,False,Frecuente,Tijuana,Tijuana,11,266.01,2926.11,0.0,2026-01-31,4,7,El mole es espectacular,Recomendación,True
CLI-00275,Luis Cruz,2025-08-25,False,Frecuente,Mérida,Mérida,8,232.6,1860.8,0.0,2026-01-06,5,7,Comida fresca y bien preparada,Recomendación,True
CLI-00276,Diana Rivera,2025-08-17,False,Regular,Ciudad de México Centro,Ciudad de México,5,169.72,848.6,0.0,2025-12-10,4,9,Personal muy atento y profesional,Publicidad,False
CLI-00277,Verónica Martínez,2025-06-08,True,Frecuente,Ciudad de México Sur,Ciudad de México,10,327.74,3277.4,327.0,2025-11-25,2,3,El servicio fue muy lento,Recomendación,True
CLI-00278,Mónica Flores,2024-07-06,True,VIP,Querétaro,Querétaro,23,226.11,5200.53,520.0,2026-01-25,4,10,El mole es espectacular,Recomendación,True
