customer_id,name,preferred_branch,preferred_city,customer_category,acquisition_channel,loyalty_member,accepts_promotions,loyalty_points,satisfaction_score,nps_score,recency_days,frequency,monetary,segment_id,persona
CLI-00174,Patricia Díaz,Mérida,Mérida,Regular,Publicidad,0.0,1.0,0.0,5,8,0,5,1158.65,1,Ocasionales Sensibles a Promoción
CLI-00175,Eduardo Hernández,Puebla,Puebla,Regular,Redes Sociales,0.0,0.0,0.0,4,8,27,4,630.52,1,Ocasionales Sensibles a Promoción
CLI-00176,Ana González,Ciudad de México Sur,Ciudad de México,Frecuente,Redes Sociales,1.0,1.0,141.0,4,7,18,9,1415.34,1,Ocasionales Sensibles a Promoción
CLI-00177,Diana Martínez,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,1.0,1.0,251.0,5,9,53,7,2516.64,1,Ocasionales Sensibles a Promoción
CLI-00178,Miguel Ortiz,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,3,7,51,9,1696.05,2,Ocasionales Sensibles a Promoción
CLI-00179,Alejandro Hernández,Querétaro,Querétaro,Frecuente,Google,0.0,1.0,0.0,5,9,33,8,1876.16,1,Ocasionales Sensibles a Promoción
CLI-00180,Roberto Morales,Guadalajara,Guadalajara,VIP,Ubicación,1.0,1.0,555.0,3,7,18,23,5557.49,0,Leales Premium
CLI-00181,Alejandro Gómez,Tijuana,Tijuana,Regular,Google,0.0,0.0,0.0,5,8,6,4,1110.76,1,Ocasionales Sensibles a Promoción
CLI-00182,Ana Morales,Mérida,Mérida,Frecuente,Recomendación,1.0,0.0,206.0,3,7,27,11,2066.68,2,Ocasionales Sensibles a Promoción
CLI-00183,Laura García,Guadalajara,Guadalajara,Regular,Ubicación,0.0,0.0,0.0,5,8,78,3,705.63,1,Ocasionales Sensibles a Promoción
CLI-00184,Laura López,Querétaro,Querétaro,Frecuente,Redes Sociales,0.0,1.0,0.0,5,9,81,11,2031.15,1,Ocasionales Sensibles a Promoción
CLI-00185,Sandra González,Guadalajara,Guadalajara,VIP,Ubicación,1.0,1.0,359.0,3,7,73,15,3591.0,0,Leales Premium
CLI-00186,Sandra Torres,Ciudad de México Sur,Ciudad de México,VIP,Recomendación,1.0,0.0,660.0,4,8,28,20,6607.4,0,Leales Premium
CLI-00187,Gabriela Sánchez,León,León,Frecuente,Recomendación,0.0,1.0,0.0,5,10,73,6,1634.28,1,Ocasionales Sensibles a Promoción
CLI-00188,Ana Hernández,León,León,Frecuente,Ubicación,0.0,1.0,0.0,5,8,23,10,1732.5,1,Ocasionales Sensibles a Promoción
CLI-00189,Laura Rodríguez,León,León,Frecuente,Ubicación,0.0,1.0,0.0,5,8,14,8,2099.2,1,Ocasionales Sensibles a Promoción
CLI-00190,Fernando González,Tijuana,Tijuana,Frecuente,Recomendación,0.0,0.0,0.0,4,7,19,9,2802.42,1,Ocasionales Sensibles a Promoción
CLI-00191,Ana González,Cancún,Cancún,Ocasional,Redes Sociales,0.0,0.0,0.0,4,7,22,1,218.91,1,Ocasionales Sensibles a Promoción
CLI-00192,Roberto Ortiz,Mérida,Mérida,Frecuente,Recomendación,0.0,1.0,0.0,3,6,72,9,2237.49,2,Ocasionales Sensibles a Promoción
CLI-00193,Miguel Rivera,Querétaro,Querétaro,Regular,Redes Sociales,0.0,0.0,0.0,5,10,68,3,1163.22,1,Ocasionales Sensibles a Promoción
CLI-00194,José Pérez,Puebla,Puebla,VIP,Redes Sociales,1.0,1.0,273.0,4,9,10,12,2736.96,0,Leales Premium
CLI-00195,Juan Rivera,Guadalajara,Guadalajara,Regular,Redes Sociales,0.0,1.0,0.0,5,8,2,4,876.12,1,Ocasionales Sensibles a Promoción
CLI-00196,Laura Rivera,Ciudad de México Sur,Ciudad de México,Regular,Publicidad,0.0,1.0,0.0,5,8,35,5,1115.5,1,Ocasionales Sensibles a Promoción
CLI-00197,Miguel García,Mérida,Mérida,Ocasional,Redes Sociales,0.0,1.0,0.0,4,7,63,2,507.54,1,Ocasionales Sensibles a Promoción
CLI-00198,Ana González,Guadalajara,Guadalajara,Regular,Google,0.0,0.0,0.0,4,7,20,3,414.15,1,Ocasionales Sensibles a Promoción
CLI-00199,Alejandro Díaz,Guadalajara,Guadalajara,Ocasional,Publicidad,0.0,1.0,0.0,4,7,86,1,233.19,1,Ocasionales Sensibles a Promoción
CLI-00200,Ricardo Gómez,Guadalajara,Guadalajara,Frecuente,Google,1.0,1.0,132.0,4,10,4,6,1323.06,1,Ocasionales Sensibles a Promoción
CLI-00201,Fernando Cruz,Monterrey,Monterrey,Regular,Ubicación,0.0,1.0,0.0,4,9,4,4,980.48,1,Ocasionales Sensibles a Promoción
CLI-00202,Verónica Gómez,Tijuana,Tijuana,Ocasional,Ubicación,0.0,0.0,0.0,2,3,83,1,344.13,2,Ocasionales Sensibles a Promoción
CLI-00203,Ana González,Puebla,Puebla,Regular,Redes Sociales,0.0,0.0,0.0,5,7,36,3,941.82,1,Ocasionales Sensibles a Promoción
CLI-00204,Ricardo Cruz,Querétaro,Querétaro,Frecuente,Recomendación,1.0,1.0,139.0,2,2,41,5,1395.55,2,Ocasionales Sensibles a Promoción
CLI-00205,Gabriela Gómez,León,León,Frecuente,Recomendación,1.0,0.0,214.0,5,7,48,11,2144.56,1,Ocasionales Sensibles a Promoción
CLI-00206,María Pérez,León,León,Frecuente,Publicidad,0.0,0.0,0.0,5,10,88,10,2255.1,1,Ocasionales Sensibles a Promoción
CLI-00207,Ana Sánchez,Ciudad de México Sur,Ciudad de México,Regular,Redes Sociales,0.0,1.0,0.0,4,9,54,3,727.14,1,Ocasionales Sensibles a Promoción
CLI-00208,Sandra Rivera,Guadalajara,Guadalajara,Regular,Recomendación,0.0,1.0,0.0,4,8,9,4,584.72,1,Ocasionales Sensibles a Promoción
CLI-00209,Mónica Rodríguez,Querétaro,Querétaro,Frecuente,Ubicación,0.0,1.0,0.0,5,10,29,10,2391.1,1,Ocasionales Sensibles a Promoción
CLI-00210,Laura Rodríguez,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,3,6,2,7,2858.87,2,Ocasionales Sensibles a Promoción
CLI-00211,Carlos Torres,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,3,7,20,6,711.24,2,Ocasionales Sensibles a Promoción
CLI-00212,María Sánchez,Puebla,Puebla,Ocasional,Redes Sociales,0.0,1.0,0.0,4,7,15,1,220.83,1,Ocasionales Sensibles a Promoción
CLI-00213,Ricardo Morales,Mérida,Mérida,Frecuente,Redes Sociales,0.0,1.0,0.0,2,1,79,6,887.58,2,Ocasionales Sensibles a Promoción
CLI-00214,Luis Rivera,Cancún,Cancún,Regular,Redes Sociales,0.0,1.0,0.0,5,7,61,3,959.79,1,Ocasionales Sensibles a Promoción
CLI-00215,Roberto Reyes,Ciudad de México Sur,Ciudad de México,Ocasional,Recomendación,0.0,1.0,0.0,4,7,15,1,250.34,1,Ocasionales Sensibles a Promoción
CLI-00216,María Díaz,Ciudad de México Sur,Ciudad de México,Frecuente,Redes Sociales,0.0,1.0,0.0,5,10,11,8,2345.84,1,Ocasionales Sensibles a Promoción
CLI-00217,Eduardo Rodríguez,Tijuana,Tijuana,Ocasional,Recomendación,0.0,1.0,0.0,5,8,13,2,728.76,1,Ocasionales Sensibles a Promoción
CLI-00218,Ana Flores,Mérida,Mérida,Ocasional,Redes Sociales,0.0,1.0,0.0,5,10,5,2,593.26,1,Ocasionales Sensibles a Promoción
CLI-00219,Patricia Rodríguez,Monterrey,Monterrey,Frecuente,Recomendación,0.0,0.0,0.0,5,9,36,6,1881.42,1,Ocasionales Sensibles a Promoción
CLI-00220,Roberto Morales,Cancún,Cancún,Regular,Recomendación,0.0,1.0,0.0,4,7,3,3,240.0,1,Ocasionales Sensibles a Promoción
CLI-00221,Laura Rivera,Tijuana,Tijuana,Frecuente,Recomendación,0.0,1.0,0.0,3,7,54,11,2134.11,2,Ocasionales Sensibles a Promoción
CLI-00222,Roberto Morales,Ciudad de México Sur,Ciudad de México,VIP,Ubicación,1.0,1.0,504.0,4,8,25,22,5049.22,0,Leales Premium
CLI-00223,Laura Reyes,Cancún,Cancún,Frecuente,Ubicación,0.0,1.0,0.0,4,9,10,7,1534.61,1,Ocasionales Sensibles a Promoción
CLI-00224,Eduardo Sánchez,Mérida,Mérida,Ocasional,Recomendación,0.0,1.0,0.0,2,4,34,1,142.07,2,Ocasionales Sensibles a Promoción
CLI-00225,Ana Torres,León,León,Ocasional,Recomendación,0.0,1.0,0.0,4,10,6,1,163.04,1,Ocasionales Sensibles a Promoción
CLI-00226,Alejandro López,Ciudad de México Centro,Ciudad de México,Ocasional,Ubicación,0.0,0.0,0.0,3,7,30,1,267.05,2,Ocasionales Sensibles a Promoción
CLI-00227,Sandra Martínez,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,4,9,0,11,4784.23,1,Ocasionales Sensibles a Promoción
CLI-00228,Juan Flores,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,0.0,0.0,4,7,64,5,1220.05,1,Ocasionales Sensibles a Promoción
CLI-00229,Gabriela Morales,Cancún,Cancún,Frecuente,Ubicación,0.0,1.0,0.0,5,8,81,10,1736.5,1,Ocasionales Sensibles a Promoción
CLI-00230,Miguel Reyes,Ciudad de México Sur,Ciudad de México,Frecuente,Ubicación,0.0,1.0,0.0,3,7,71,7,1982.68,2,Ocasionales Sensibles a Promoción
CLI-00231,Verónica Gómez,Guadalajara,Guadalajara,Regular,Redes Sociales,0.0,1.0,0.0,5,10,6,4,927.48,1,Ocasionales Sensibles a Promoción
CLI-00232,Roberto Sánchez,Guadalajara,Guadalajara,VIP,Ubicación,1.0,0.0,299.0,2,5,26,15,2992.95,0,Leales Premium
CLI-00233,Diana Torres,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,5,9,8,10,2608.0,1,Ocasionales Sensibles a Promoción
CLI-00234,Verónica González,Mérida,Mérida,Frecuente,Recomendación,1.0,1.0,195.0,5,8,69,6,1950.9,1,Ocasionales Sensibles a Promoción
CLI-00235,Verónica Rodríguez,Ciudad de México Centro,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,4,7,69,11,3052.17,1,Ocasionales Sensibles a Promoción
CLI-00236,Diana Cruz,León,León,Frecuente,Publicidad,0.0,0.0,0.0,5,10,10,8,2483.52,1,Ocasionales Sensibles a Promoción
CLI-00237,Sandra Cruz,Puebla,Puebla,Frecuente,Recomendación,0.0,0.0,0.0,5,10,9,11,2030.05,1,Ocasionales Sensibles a Promoción
CLI-00238,Gabriela Ortiz,Ciudad de México Sur,Ciudad de México,VIP,Google,1.0,1.0,165.0,2,2,65,19,1659.46,2,Ocasionales Sensibles a Promoción
CLI-00239,Alejandro Cruz,Ciudad de México Centro,Ciudad de México,Frecuente,Ubicación,0.0,1.0,0.0,3,6,3,9,1109.61,2,Ocasionales Sensibles a Promoción
CLI-00240,Verónica Morales,Ciudad de México Sur,Ciudad de México,Regular,Publicidad,0.0,1.0,0.0,3,5,72,3,467.55,2,Ocasionales Sensibles a Promoción
CLI-00241,Ricardo Martínez,Ciudad de México Sur,Ciudad de México,Regular,Redes Sociales,0.0,0.0,0.0,5,9,86,3,672.0,1,Ocasionales Sensibles a Promoción
CLI-00242,Diana Díaz,Tijuana,Tijuana,Regular,Recomendación,0.0,0.0,0.0,5,10,74,3,1036.83,1,Ocasionales Sensibles a Promoción
CLI-00243,José Ramírez,Querétaro,Querétaro,VIP,Recomendación,1.0,1.0,264.0,5,10,11,12,2641.92,0,Leales Premium
CLI-00244,Verónica Rodríguez,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,0.0,0.0,5,9,62,11,1742.51,1,Ocasionales Sensibles a Promoción
CLI-00245,Sandra Ortiz,Cancún,Cancún,VIP,Recomendación,1.0,1.0,583.0,4,10,74,16,5837.76,0,Leales Premium
CLI-00246,José Díaz,Puebla,Puebla,Frecuente,Recomendación,0.0,0.0,0.0,5,8,69,10,1553.6,1,Ocasionales Sensibles a Promoción
CLI-00247,Diana Díaz,Mérida,Mérida,VIP,Redes Sociales,1.0,1.0,619.0,5,10,8,21,6191.43,0,Leales Premium
CLI-00248,Sandra Flores,Guadalajara,Guadalajara,Frecuente,Publicidad,1.0,1.0,206.0,4,10,31,10,2064.0,1,Ocasionales Sensibles a Promoción
CLI-00249,Sandra González,León,León,VIP,Recomendación,1.0,1.0,96.0,5,8,51,12,960.0,1,Ocasionales Sensibles a Promoción
CLI-00250,Verónica González,Cancún,Cancún,Frecuente,Ubicación,0.0,1.0,0.0,4,7,56,8,2190.24,1,Ocasionales Sensibles a Promoción
CLI-00251,Diana Martínez,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,1.0,0.0,338.0,4,9,31,11,3389.32,0,Leales Premium
CLI-00252,Diana Hernández,Monterrey,Monterrey,Frecuente,Redes Sociales,0.0,0.0,0.0,5,10,27,7,1949.99,1,Ocasionales Sensibles a Promoción
CLI-00253,María Flores,Monterrey,Monterrey,Frecuente,Redes Sociales,1.0,1.0,113.0,5,7,71,6,1132.38,1,Ocasionales Sensibles a Promoción
CLI-00254,María Hernández,Puebla,Puebla,Regular,Redes Sociales,0.0,1.0,0.0,4,7,33,5,1432.35,1,Ocasionales Sensibles a Promoción
CLI-00255,Verónica Flores,Monterrey,Monterrey,Regular,Ubicación,0.0,1.0,0.0,3,6,72,5,1508.75,2,Ocasionales Sensibles a Promoción
CLI-00256,Juan Morales,Mérida,Mérida,Ocasional,Recomendación,0.0,1.0,0.0,4,9,89,2,842.08,1,Ocasionales Sensibles a Promoción
CLI-00257,Luis Ortiz,Tijuana,Tijuana,Frecuente,Recomendación,0.0,1.0,0.0,5,8,59,9,3692.34,1,Ocasionales Sensibles a Promoción
CLI-00258,Juan Reyes,Tijuana,Tijuana,Frecuente,Recomendación,1.0,0.0,179.0,4,8,79,8,1790.48,1,Ocasionales Sensibles a Promoción
CLI-00259,Ricardo Ramírez,León,León,Frecuente,Recomendación,0.0,0.0,0.0,5,10,31,11,2471.15,1,Ocasionales Sensibles a Promoción
CLI-00260,Sandra Reyes,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,1.0,0.0,5,7,88,7,2627.87,1,Ocasionales Sensibles a Promoción
CLI-00261,Luis Ramírez,Ciudad de México Centro,Ciudad de México,Ocasional,Recomendación,0.0,1.0,0.0,5,8,17,2,753.22,1,Ocasionales Sensibles a Promoción
CLI-00262,Mónica Rivera,Cancún,Cancún,Frecuente,Recomendación,1.0,1.0,154.0,5,10,9,6,1540.68,1,Ocasionales Sensibles a Promoción
CLI-00263,José Sánchez,Tijuana,Tijuana,Frecuente,Ubicación,0.0,1.0,0.0,4,9,53,9,2181.78,1,Ocasionales Sensibles a Promoción
CLI-00264,Carlos López,Puebla,Puebla,Frecuente,Redes Sociales,0.0,1.0,0.0,4,10,7,6,704.64,1,Ocasionales Sensibles a Promoción
CLI-00265,José García,León,León,Regular,Ubicación,0.0,1.0,0.0,5,9,67,5,400.0,1,Ocasionales Sensibles a Promoción
CLI-00266,Gabriela Gómez,Puebla,Puebla,Frecuente,Recomendación,0.0,1.0,0.0,4,10,55,9,2804.76,1,Ocasionales Sensibles a Promoción
CLI-00267,Fernando Díaz,Ciudad de México Centro,Ciudad de México,VIP,Ubicación,1.0,0.0,280.0,3,6,46,14,2806.72,0,Leales Premium
CLI-00268,Fernando Ortiz,León,León,Frecuente,Google,0.0,0.0,0.0,4,8,28,8,1708.88,1,Ocasionales Sensibles a Promoción
CLI-00269,Diana García,Monterrey,Monterrey,Frecuente,Ubicación,0.0,0.0,0.0,5,8,48,6,1459.62,1,Ocasionales Sensibles a Promoción
CLI-00270,Laura Díaz,Puebla,Puebla,Ocasional,Recomendación,0.0,1.0,0.0,5,9,80,1,124.18,1,Ocasionales Sensibles a Promoción
CLI-00271,Claudia Sánchez,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,4,7,23,11,2149.84,1,Ocasionales Sensibles a Promoción
CLI-00272,Gabriela Hernández,Mérida,Mérida,Frecuente,Publicidad,0.0,1.0,0.0,5,9,60,7,2425.01,1,Ocasionales Sensibles a Promoción
CLI-00273,Fernando Martínez,Ciudad de México Sur,Ciudad de México,Ocasional,Publicidad,0.0,1.0,0.0,4,7,12,2,414.52,1,Ocasionales Sensibles a Promoción
CLI-00274,Eduardo Ramírez,Tijuana,Tijuana,Frecuente,Recomendación,0.0,1.0,0.0,4,7,0,11,2926.11,1,Ocasionales Sensibles a Promoción
CLI-00275,Luis Cruz,Mérida,Mérida,Frecuente,Recomendación,0.0,1.0,0.0,5,7,25,8,1860.8,1,Ocasionales Sensibles a Promoción
CLI-00276,Diana Rivera,Ciudad de México Centro,Ciudad de México,Regular,Publicidad,0.0,0.0,0.0,4,9,52,5,848.6,1,Ocasionales Sensibles a Promoción
CLI-00277,Verónica Martínez,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,1.0,1.0,327.0,2,3,67,10,3277.4,2,Ocasionales Sensibles a Promoción
CLI-00278,Mónica Flores,Querétaro,Querétaro,VIP,Recomendación,1.0,1.0,520.0,4,10,6,23,5200.53,0,Leales Premium
CLI-00279,Laura Rivera,Tijuana,Tijuana,Regular,Ubicación,0.0,1.0,0.0,5,8,15,3,532.08,1,Ocasionales Sensibles a Promoción
CLI-00280,Roberto Rivera,Puebla,Puebla,Ocasional,Recomendación,0.0,1.0,0.0,4,9,54,1,277.8,1,Ocasionales Sensibles a Promoción
CLI-00281,Claudia Torres,Querétaro,Querétaro,Regular,Publicidad,0.0,0.0,0.0,3,5,14,3,503.76,2,Ocasionales Sensibles a Promoción
CLI-00282,Carlos Reyes,Tijuana,Tijuana,VIP,Ubicación,1.0,1.0,677.0,5,7,79,24,6770.88,0,Leales Premium
CLI-00283,Ricardo Pérez,Puebla,Puebla,Frecuente,Redes Sociales,1.0,0.0,327.0,5,8,3,10,3274.4,0,Leales Premium
CLI-00284,Sandra Ortiz,Guadalajara,Guadalajara,Ocasional,Google,0.0,0.0,0.0,4,7,1,2,874.22,1,Ocasionales Sensibles a Promoción
CLI-00285,Juan Gómez,Ciudad de México Centro,Ciudad de México,Regular,Recomendación,0.0,1.0,0.0,5,7,24,5,1123.4,1,Ocasionales Sensibles a Promoción
CLI-00286,Patricia Flores,Tijuana,Tijuana,Regular,Redes Sociales,0.0,0.0,0.0,4,9,29,3,699.81,1,Ocasionales Sensibles a Promoción
CLI-00287,Gabriela García,Ciudad de México Sur,Ciudad de México,VIP,Redes Sociales,1.0,1.0,561.0,3,6,56,21,5618.97,0,Leales Premium
CLI-00288,Eduardo Martínez,Querétaro,Querétaro,Regular,Publicidad,0.0,0.0,0.0,3,7,32,3,755.1,2,Ocasionales Sensibles a Promoción
CLI-00289,Roberto Ramírez,Tijuana,Tijuana,Regular,Publicidad,0.0,1.0,0.0,3,5,88,4,955.52,2,Ocasionales Sensibles a Promoción
CLI-00290,Diana Pérez,Tijuana,Tijuana,Ocasional,Recomendación,0.0,1.0,0.0,4,9,87,2,782.4,1,Ocasionales Sensibles a Promoción
CLI-00291,Diana López,Mérida,Mérida,VIP,Ubicación,1.0,0.0,293.0,5,10,32,21,2939.37,0,Leales Premium
CLI-00292,Luis Díaz,Tijuana,Tijuana,Frecuente,Ubicación,0.0,0.0,0.0,5,9,7,9,808.74,1,Ocasionales Sensibles a Promoción
CLI-00293,Fernando Morales,Guadalajara,Guadalajara,Frecuente,Redes Sociales,0.0,1.0,0.0,2,2,57,8,2288.4,2,Ocasionales Sensibles a Promoción
CLI-00294,Patricia Rodríguez,León,León,Frecuente,Redes Sociales,0.0,1.0,0.0,5,9,22,9,2439.36,1,Ocasionales Sensibles a Promoción
CLI-00295,Miguel Ortiz,León,León,Frecuente,Recomendación,0.0,1.0,0.0,4,8,30,8,1679.2,1,Ocasionales Sensibles a Promoción
CLI-00296,Ana González,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,0.0,0.0,4,8,20,8,1346.72,1,Ocasionales Sensibles a Promoción
CLI-00297,Eduardo Cruz,León,León,Frecuente,Ubicación,0.0,1.0,0.0,5,7,18,9,2566.17,1,Ocasionales Sensibles a Promoción
CLI-00298,Ana García,Guadalajara,Guadalajara,Frecuente,Recomendación,1.0,1.0,150.0,4,10,88,5,1507.55,1,Ocasionales Sensibles a Promoción
CLI-00299,Ricardo López,Ciudad de México Centro,Ciudad de México,VIP,Google,1.0,0.0,538.0,4,10,71,21,5383.77,0,Leales Premium
CLI-00300,Ana García,Puebla,Puebla,Regular,Ubicación,0.0,1.0,0.0,4,9,11,4,954.08,1,Ocasionales Sensibles a Promoción
CLI-00301,Patricia Ortiz,Querétaro,Querétaro,VIP,Google,1.0,0.0,205.0,4,7,65,12,2056.32,0,Leales Premium
CLI-00302,Roberto Díaz,Tijuana,Tijuana,Frecuente,Google,0.0,1.0,0.0,4,9,40,11,1814.12,1,Ocasionales Sensibles a Promoción
CLI-00303,Luis Flores,Ciudad de México Sur,Ciudad de México,Ocasional,Redes Sociales,0.0,0.0,0.0,4,10,2,1,300.7,1,Ocasionales Sensibles a Promoción
CLI-00304,Ricardo Hernández,Puebla,Puebla,VIP,Google,1.0,1.0,448.0,3,5,56,15,4485.75,0,Leales Premium
CLI-00305,José Díaz,Cancún,Cancún,Frecuente,Recomendación,0.0,0.0,0.0,5,7,9,7,1178.45,1,Ocasionales Sensibles a Promoción
CLI-00306,Ricardo Rivera,Ciudad de México Sur,Ciudad de México,Frecuente,Redes Sociales,1.0,1.0,129.0,5,10,0,7,1292.97,1,Ocasionales Sensibles a Promoción
CLI-00307,Ana Gómez,León,León,Regular,Redes Sociales,0.0,1.0,0.0,2,5,5,5,1729.4,2,Ocasionales Sensibles a Promoción
CLI-00308,Claudia Ortiz,Cancún,Cancún,Frecuente,Publicidad,0.0,1.0,0.0,5,8,37,7,1585.99,1,Ocasionales Sensibles a Promoción
CLI-00309,Luis Gómez,León,León,VIP,Recomendación,1.0,1.0,597.0,2,5,29,19,5975.88,0,Leales Premium
CLI-00310,Sandra Cruz,León,León,Ocasional,Redes Sociales,0.0,0.0,0.0,4,10,87,2,627.76,1,Ocasionales Sensibles a Promoción
CLI-00311,Juan Rivera,León,León,VIP,Publicidad,1.0,1.0,649.0,1,1,58,18,6493.14,0,Leales Premium
CLI-00312,Ricardo García,Monterrey,Monterrey,Regular,Recomendación,0.0,0.0,0.0,1,4,16,3,644.85,2,Ocasionales Sensibles a Promoción
CLI-00313,Claudia Reyes,Tijuana,Tijuana,Frecuente,Redes Sociales,0.0,1.0,0.0,3,5,48,10,3411.4,2,Ocasionales Sensibles a Promoción
CLI-00314,Juan Ortiz,León,León,Frecuente,Recomendación,0.0,1.0,0.0,5,9,59,6,1352.88,1,Ocasionales Sensibles a Promoción
CLI-00315,Fernando López,Mérida,Mérida,Regular,Recomendación,0.0,1.0,0.0,4,10,17,5,1602.75,1,Ocasionales Sensibles a Promoción
CLI-00316,Diana Hernández,Ciudad de México Sur,Ciudad de México,Frecuente,Redes Sociales,0.0,1.0,0.0,5,7,35,9,2268.99,1,Ocasionales Sensibles a Promoción
CLI-00317,Luis Gómez,Cancún,Cancún,Regular,Ubicación,0.0,1.0,0.0,4,10,18,5,1123.3,1,Ocasionales Sensibles a Promoción
CLI-00318,Luis Martínez,Puebla,Puebla,Frecuente,Ubicación,0.0,0.0,0.0,5,9,13,6,703.26,1,Ocasionales Sensibles a Promoción
CLI-00319,Claudia Morales,Ciudad de México Centro,Ciudad de México,Frecuente,Ubicación,0.0,0.0,0.0,4,7,16,6,1075.92,1,Ocasionales Sensibles a Promoción
CLI-00320,Carlos González,Querétaro,Querétaro,Frecuente,Recomendación,0.0,1.0,0.0,3,7,2,8,2037.28,2,Ocasionales Sensibles a Promoción
CLI-00321,Ricardo Sánchez,Querétaro,Querétaro,Frecuente,Recomendación,0.0,1.0,0.0,4,8,58,7,1170.54,1,Ocasionales Sensibles a Promoción
CLI-00322,Carlos Ramírez,Mérida,Mérida,Regular,Publicidad,0.0,0.0,0.0,4,9,71,3,368.73,1,Ocasionales Sensibles a Promoción
CLI-00323,Roberto García,Mérida,Mérida,VIP,Redes Sociales,1.0,0.0,786.0,4,9,20,21,7860.3,0,Leales Premium
CLI-00324,Patricia Martínez,Cancún,Cancún,Frecuente,Redes Sociales,1.0,1.0,100.0,3,5,47,7,1001.21,2,Ocasionales Sensibles a Promoción
CLI-00325,José Rivera,Ciudad de México Centro,Ciudad de México,Ocasional,Recomendación,0.0,1.0,0.0,4,7,47,2,491.14,1,Ocasionales Sensibles a Promoción
CLI-00326,Alejandro López,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,0.0,0.0,4,7,10,6,1314.3,1,Ocasionales Sensibles a Promoción
CLI-00327,Patricia Reyes,León,León,Frecuente,Redes Sociales,1.0,1.0,210.0,5,10,4,9,2103.39,1,Ocasionales Sensibles a Promoción
CLI-00328,Verónica Flores,Ciudad de México Centro,Ciudad de México,Frecuente,Publicidad,0.0,1.0,0.0,4,9,11,8,1632.08,1,Ocasionales Sensibles a Promoción
CLI-00329,Fernando Torres,Guadalajara,Guadalajara,VIP,Ubicación,1.0,0.0,656.0,5,8,52,23,6561.21,0,Leales Premium
CLI-00330,Verónica Rivera,Puebla,Puebla,VIP,Recomendación,1.0,0.0,340.0,5,7,52,13,3401.32,0,Leales Premium
CLI-00331,Eduardo González,Monterrey,Monterrey,Regular,Google,0.0,1.0,0.0,5,7,27,5,1602.55,1,Ocasionales Sensibles a Promoción
CLI-00332,Fernando Rodríguez,Tijuana,Tijuana,VIP,Redes Sociales,1.0,1.0,651.0,3,5,87,24,6511.68,0,Leales Premium
CLI-00333,Gabriela Pérez,Querétaro,Querétaro,Frecuente,Recomendación,0.0,0.0,0.0,5,9,30,8,1961.04,1,Ocasionales Sensibles a Promoción
CLI-00334,Carlos Díaz,Cancún,Cancún,Regular,Google,0.0,1.0,0.0,5,10,4,5,1346.5,1,Ocasionales Sensibles a Promoción
CLI-00335,Luis Ortiz,Puebla,Puebla,VIP,Ubicación,1.0,1.0,323.0,1,5,24,14,3239.04,2,Ocasionales Sensibles a Promoción
CLI-00336,Laura Flores,Cancún,Cancún,Frecuente,Recomendación,0.0,1.0,0.0,5,7,17,11,2699.73,1,Ocasionales Sensibles a Promoción
CLI-00337,José Reyes,Puebla,Puebla,Ocasional,Ubicación,0.0,1.0,0.0,4,9,57,1,232.31,1,Ocasionales Sensibles a Promoción
CLI-00338,Claudia Gómez,León,León,Frecuente,Google,1.0,0.0,264.0,4,9,4,10,2644.4,0,Leales Premium
CLI-00339,Fernando López,Puebla,Puebla,Frecuente,Google,1.0,0.0,205.0,4,7,29,5,2058.5,1,Ocasionales Sensibles a Promoción
CLI-00340,Ana Reyes,Cancún,Cancún,Ocasional,Recomendación,0.0,0.0,0.0,4,9,18,2,465.4,1,Ocasionales Sensibles a Promoción
CLI-00341,Alejandro Gómez,Guadalajara,Guadalajara,Frecuente,Redes Sociales,1.0,0.0,320.0,4,9,79,10,3204.4,0,Leales Premium
CLI-00342,Fernando Ramírez,Ciudad de México Sur,Ciudad de México,Frecuente,Recomendación,0.0,1.0,0.0,4,8,10,11,2369.18,1,Ocasionales Sensibles a Promoción
CLI-00343,Fernando Rivera,Ciudad de México Centro,Ciudad de México,Ocasional,Google,0.0,1.0,0.0,5,7,89,1,374.09,1,Ocasionales Sensibles a Promoción
